"","compute_version","gpu_id","gpu_name","l1_cache_used","max_clock_rate","num_of_cores","L2","bus","memory_clock","bandwith","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","L1.Global.Hit.Rate","Branch.Efficiency","L1.Local.Hit.Rate","Multiprocessor.Activity","Executed.IPC","Achieved.Occupancy","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Multiprocessor.Activity.1","Executed.IPC.1","Instruction.Replay.Overhead","Shared.Memory.Replay.Overhead","Global.Memory.Replay.Overhead","Global.Memory.Cache.Replay.Overhead","Texture.Cache.Hit.Rate","Texture.Cache.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Global.Store.Throughput","Global.Load.Throughput","Local.Memory.Cache.Replay.Overhead","Shared.Memory.Efficiency","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","L2.Hit.Rate..L1.Reads.","L2.Hit.Rate..Texture.Reads.","L2.Throughput..L1.Reads.","L2.Throughput..Texture.Reads.","Local.Memory.Overhead","Issued.IPC","Instructions.per.warp","Issue.Slot.Utilization","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Local.Load.Transactions","Local.Store.Transactions","Shared.Load.Transactions","Shared.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","System.Memory.Read.Transactions","System.Memory.Write.Transactions","Texture.Cache.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Single.Precision.Special.","L1.Shared.Memory.Utilization","L2.Cache.Utilization","Texture.Cache.Utilization","Device.Memory.Utilization","System.Memory.Utilization","Load.Store.Function.Unit.Utilization","Arithmetic.Function.Unit.Utilization","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Instructions.Executed","Instructions.Issued","Issue.Slots","L2.Throughput..Atomic.requests.","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Atomic.Replay.Overhead","Atomic.Transactions","Atomic.Transactions.Per.Request","ECC.Transactions","ECC.Throughput","L2.Read.Transactions..L1.read.requests.","L2.Write.Transactions..L1.write.requests.","L2.Transactions..Texture.Reads.","L2.Throughput..L1.Writes.","L2.Transactions..Atomic.requests.","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Eligible.Warps.Per.Active.Cycle","Atomic.Throughput","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex2_cache_sector_queries","tex3_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","tex2_cache_sector_misses","tex3_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp2_write_sector_misses","l2_subp3_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp2_read_sector_misses","l2_subp3_read_sector_misses","l2_subp0_write_l1_sector_queries","l2_subp1_write_l1_sector_queries","l2_subp2_write_l1_sector_queries","l2_subp3_write_l1_sector_queries","l2_subp0_read_l1_sector_queries","l2_subp1_read_l1_sector_queries","l2_subp2_read_l1_sector_queries","l2_subp3_read_l1_sector_queries","l2_subp0_read_l1_hit_sectors","l2_subp1_read_l1_hit_sectors","l2_subp2_read_l1_hit_sectors","l2_subp3_read_l1_hit_sectors","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp2_read_tex_sector_queries","l2_subp3_read_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp2_read_tex_hit_sectors","l2_subp3_read_tex_hit_sectors","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp2_read_sysmem_sector_queries","l2_subp3_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","l2_subp2_write_sysmem_sector_queries","l2_subp3_write_sysmem_sector_queries","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp2_total_read_sector_queries","l2_subp3_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp2_total_write_sector_queries","l2_subp3_total_write_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","atom_cas_count","warps_launched","threads_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","local_load","local_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","branch","divergent_branch","l1_local_load_hit","l1_local_load_miss","l1_local_store_hit","l1_local_store_miss","l1_global_load_hit","l1_global_load_miss","uncached_global_load_transaction","global_store_transaction","shared_load_replay","shared_store_replay","global_ld_mem_divergence_replays","global_st_mem_divergence_replays","local_load_transactions","local_store_transactions","l1_shared_load_transactions","l1_shared_store_transactions","X__l1_global_load_transactions","X__l1_global_store_transactions","atom_count","gred_count","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"263",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu_sharedmem_uncoalesced",3,1792,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.987096,0.255013,0.999022,5.905869,53.996517,99.987096,0.255013,2.442093,1.693548,0.70625,0,0,0,3.259701,211.167912,431.97214,47.246953,0,17.187497,12.5,12.5,93.171228,0,47.246953,0,"0",0.877778,4960,21.141814,0,0,4,16.000018,32,32,0,0,899153920,179830991,359661568,3211264,0,5,0,24814067,1569814,359661784,3211269,0,0,944.939059,188.988029,47.246981,431.972814,0,705,22676295,11640832,1412218063,1093279035,11509170176,0,0,5754585088,0,0,0,0,0,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",497745920,1713287558,1650622372,0,5754585088,0,1669857280,0,179830784,7915765760,401408000,0,0,0,0,0,0,359661568,3211264,0,431.97214,0,1.535364,0,6.635374,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,12046155,12043124,794903,796632,397657,400651,396754,397014,6023260,6021495,6048836,6021144,802816,802816,802816,802816,89915392,89915392,89915392,89915392,83892640,83893908,83890520,83892076,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,89915408,89915410,89915410,89915410,802820,802816,802817,802820,1952500554,0,0,359661568,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,497745920,1587894822,62664826,224788480,11239424,0,0,11239424,100352,1951884827,124798348880,3136,5720064,0,0,0,0,0,0,0,359661568,3211264,674365440,168591360,348422144,3110912,0,0,899153920,179830984,374513643,3211269,0,0,0.233374,0.227962,56,56,1,32,32,1,22,8192,0
"264",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu_sharedmem_uncoalesced",3,2048,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.862928,0.254397,0.999126,5.867169,46.937353,99.862928,0.254397,2.447443,1.694915,0.706038,0,0,0,4.387599,144.738397,375.498827,46.937353,0,17.187497,12.5,12.5,91.316447,0,46.937353,0,"0",0.87702,5664,21.125395,0,0,4,16.000015,32,32,0,0,1342177280,268435706,536870912,4194304,0,6,0,50185493,1616721,536871026,4194310,0,0,938.747068,187.749588,46.937363,375.499364,0,563,33810994,17301504,2109902654,1631344401,17179869184,0,0,8589934592,0,0,0,0,0,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",742391808,2559353754,2465958388,0,8589934592,0,2483027968,0,268435456,11815354368,591396864,0,0,0,0,0,0,536870912,4194304,0,375.498827,0,1.530989,0,6.573021,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,23856766,20632648,823993,876410,414897,436163,414608,405556,11909109,10319139,11723269,12362378,1048576,1048576,1048576,1048576,134217728,134217728,134217728,134217728,122289963,122812841,122413156,121866046,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,134217746,134217746,134217748,134217748,1048576,1048576,1048581,1048580,2923714946,0,0,536870912,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,742391808,2372740553,93396916,335544320,16777216,0,0,16777216,131072,2918826601,186608965508,4096,8519680,0,0,0,0,0,0,0,536870912,4194304,1006632960,251658240,520093696,4063232,0,0,1342177280,268435736,560902736,4194306,0,0,0.254623,0.341229,64,64,1,32,32,1,22,8192,0
"265",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu_sharedmem_uncoalesced",3,2304,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.920496,0.25464,0.99924,5.936589,42.215744,99.920496,0.25464,2.446587,1.69598,0.705873,0,0,0,3.725729,153.224527,337.725957,47.492713,0,17.187497,12.5,12.5,92.249711,0,47.492713,0,"0",0.877639,6368,21.140651,0,0,4,16.000018,32,32,0,0,1911029760,382206392,764411904,5308416,0,5,0,59966911,2408401,764412068,5308422,0,0,949.854256,189.97107,47.492723,337.726339,0,333,48100518,24551424,3002960911,2322095622,24461180928,0,0,12230590464,0,0,0,0,0,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",1056374784,3640887436,3508081732,0,12230590464,0,3524788224,0,382205952,16822370304,833421312,0,0,0,0,0,0,764411904,5308416,0,337.725957,0,1.534297,0,6.626112,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,30761955,27800812,1212922,1233558,606459,620593,611150,607525,15383700,13898183,14272668,14670424,1327104,1327104,1327104,1327104,191102976,191102976,191102976,191102976,175862580,176582940,176726148,176579676,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,191102992,191102994,191103044,191102994,1327105,1327105,1327108,1327104,4156573936,0,0,764411904,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1056374784,3375086774,132806941,477757440,23887872,0,0,23887872,165888,4149901403,265384261752,5184,12109824,0,0,0,0,0,0,0,764411904,5308416,1433272320,358318080,740524032,5142528,0,0,1911029760,382206440,799076324,5308444,0,0,0.276847,0.485456,72,72,1,32,32,1,22,8192,0
"266",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu_sharedmem_uncoalesced",3,2560,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.903733,0.254241,0.999321,5.872904,37.586588,99.903733,0.254241,2.450932,1.696833,0.705741,0,0,0,4.280793,113.628495,300.692706,46.983235,0,17.187497,12.5,12.5,91.621553,0,46.983235,0,"0",0.877369,7072,21.135541,0,0,4,16.000017,32,32,0,0,2621440000,524288568,1048576000,6553600,0,0,0,95539122,2476534,1048576176,6553613,0,0,939.664708,187.933145,46.983243,300.693302,0,0,65936437,33587200,4121899413,3184592563,33554432000,0,0,16777216000,0,0,0,0,0,"Mid (6)","Low (1)","Idle (0)","Low (1)","Idle (0)","High (8)","Low (1)","Low (1)","Idle (0)",1448345600,4998141696,4816147896,0,16777216000,0,4823449600,0,524288000,23075225600,1133772800,0,0,0,0,0,0,1048576000,6553600,0,300.692706,0,1.532406,0,6.617475,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,47970788,44760803,1232573,1283282,618170,637521,633159,625457,23958616,22393974,23002321,23510467,1638400,1638400,1638400,1638400,262144000,262144000,262144000,262144000,238848607,241584444,238880118,239720708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,262144016,262144020,262144018,262144018,1638400,1638400,1638400,1638401,5701115194,0,0,1048576000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,1448345600,4634339997,181993166,655360000,32768000,0,0,32768000,204800,5696598262,364291857390,6400,16588800,0,0,0,0,0,0,0,1048576000,6553600,1966080000,491520000,1015808000,6348800,0,0,2621440000,524288508,1098208092,6554126,0,0,0.290085,0.665118,80,80,1,32,32,1,22,8192,0
"267",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu_sharedmem_uncoalesced",3,2816,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.93192,0.254527,0.999384,5.882738,34.22684,99.93192,0.254527,2.446501,1.697531,0.705633,0,0,0,3.631938,132.39037,273.81472,47.061905,0,17.187496,12.5,12.5,92.626706,0,47.061905,0,"0",0.877227,7776,21.131443,0,0,4,16.000021,32,32,0,0,3489136640,697828233,1395654656,7929856,0,5,0,107707727,3834113,1395654726,7929857,0,0,941.238101,188.247864,47.061907,273.814754,0,181,87711545,44605440,5475771457,4237899525,44660948992,0,0,22330474496,0,0,0,0,0,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",1926955008,6641253147,6399221128,0,22330474496,0,6407323648,0,697827328,30712332288,1498742784,0,0,0,0,0,0,1395654656,7929856,0,273.81472,0,1.535193,0,6.632804,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,55628291,49882240,1900541,1932825,950255,965618,957088,964594,27813108,24940519,26410212,25245820,1982464,1982464,1982464,1982464,348913664,348913664,348913664,348913664,323671580,323863416,324873444,324478452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,348913680,348913684,348913730,348913804,1982465,1982468,1982468,1982464,7578657732,0,0,1395654656,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,0,247808,7929856,1926955008,6156893743,242032014,872284160,43614208,0,0,43614208,247808,7571319160,484210542840,7744,22054912,0,0,0,0,0,0,0,1395654656,7929856,2616852480,654213120,1352040448,7682048,0,0,3489136640,697828259,1453517976,7929861,0,0,0.317309,0.88431,88,88,1,32,32,1,22,8192,0
"268",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu_sharedmem_uncoalesced",3,3072,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.924337,0.253993,0.999279,5.872519,31.320102,99.924337,0.253993,2.452571,1.698113,0.705542,0,0,0,4.044842,95.013693,250.560819,46.980154,0,17.187495,12.5,12.5,90.70208,0,46.980154,0,"0",0.87693,8480,21.125957,0,0,4,16.000026,32,32,0,0,4529848320,905971109,1811939328,9437184,0,5,0,156002222,3578619,1811939396,9437194,0,0,939.603072,187.920914,46.980155,250.561085,0,139,113819637,57802752,7124533016,5501100672,57982058496,0,0,28991029248,0,0,0,0,0,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",2500853760,8634376296,8320365748,0,28991029248,0,8304721920,0,905969664,39872102400,1934622720,0,0,0,0,0,0,1811939328,9437184,0,250.560819,0,1.532384,0,6.612043,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,77689116,78754466,1809950,1788508,904540,895300,880992,897541,38792784,39563979,40338359,38572997,2359296,2359296,2359296,2359296,452984832,452984832,452984832,452984832,412782924,414587069,409575306,413070377,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,452984850,452984848,452984848,452984848,2359296,2359296,2359296,2359300,9847894294,0,0,1811939328,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,0,294912,9437184,2500853760,8004676471,314007106,1132462080,56623104,0,0,56623104,294912,9842701165,629579377598,9216,28606464,0,0,0,0,0,0,0,1811939328,9437184,3397386240,849346560,1755316224,9142272,0,0,4529848320,905971033,1903673175,9459633,0,0,0.347446,1.149752,96,96,1,32,32,1,22,8192,0
"269",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu_sharedmem_uncoalesced",3,3328,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.956973,0.254249,0.999417,5.881906,28.957077,99.956973,0.254249,2.449252,1.698606,0.705466,0,0,0,3.931977,109.165777,231.656619,47.055251,0,17.187496,12.5,12.5,91.778897,0,47.055251,0,"0",0.876968,9184,21.126337,0,0,4,16.000024,32,32,0,0,5759303680,1151862452,2303721472,11075584,0,6,0,192500955,5219254,2303721586,11075589,0,0,941.105016,188.221284,47.055253,231.656723,0,131,144654368,73375744,9042953305,6993223940,73719087104,0,0,36859543552,0,0,0,0,0,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",3178692608,10964113155,10565108721,0,36859543552,0,10543955968,0,1151860736,50692947968,2447704064,0,0,0,0,0,0,2303721472,11075584,0,231.656619,0,1.534872,0,6.622209,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,91982904,92905120,2623357,2594636,1311315,1296806,1311219,1310594,45992429,46449519,47332936,46299460,2768896,2768896,2768896,2768896,575930368,575930368,575930368,575930368,531251120,531815384,526838008,525981020,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,575930384,575930386,575930386,575930384,2768897,2768896,2768896,2768897,12505557896,0,0,2303721472,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,0,346112,11075584,3178692608,10164642393,399004783,1439825920,71991296,0,0,71991296,346112,12498505960,799490858042,10816,36341760,0,0,0,0,0,0,0,2303721472,11075584,4319477760,1079869440,2231730176,10729472,0,0,5759303680,1151862496,2408431703,11075590,0,0,0.368723,1.459609,104,104,1,32,32,1,22,8192,0
"270",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu_sharedmem_uncoalesced",3,3584,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.973653,0.254112,0.999465,5.915954,27.044361,99.973653,0.254112,2.451209,1.699029,0.7054,0,0,0,4.399643,84.047537,216.354889,47.327632,0,17.187495,12.5,12.5,90.980894,0,47.327632,0,"0",0.876994,9888,21.127618,0,0,4,16.000025,32,32,0,0,7193231360,1438648545,2877292544,12845056,0,4,0,267477146,4989928,2877292814,12845057,0,0,946.552643,189.310828,47.327637,216.354906,0,70,180608169,91521024,11301093082,8733384029,92073361408,0,0,46036680704,0,0,0,0,0,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",3969122304,13698272364,13200175008,0,46036680704,0,13153337344,0,1438646272,63313281024,3044278272,0,0,0,0,0,0,2877292544,12845056,0,216.354889,0,1.534685,0,6.621656,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,126195331,123943386,2560832,2559763,1280636,1281242,1263385,1234877,63076694,62000252,65593250,67625062,3211264,3211264,3211264,3211264,719323136,719323136,719323136,719323136,652587534,654750575,657273270,650724214,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,719323156,719323154,719323152,719323154,3211264,3211269,3211268,3211265,15619739420,0,0,2877292544,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,0,401408,12845056,3969122304,12703340704,498097310,1798307840,89915392,0,0,89915392,401408,15615397500,998894109422,12544,45359104,0,0,0,0,0,0,0,2877292544,12845056,5394923520,1348730880,2787377152,12443648,0,0,7193231360,1438648596,3018273522,12845423,0,0,0.388057,1.823104,112,112,1,32,32,1,22,8192,0
"271",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu_sharedmem_uncoalesced",3,3840,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.984468,0.254139,NA,5.882027,25.096649,99.984468,0.254139,2.451325,1.699396,0.705344,0,0,0,4.025531,88.256113,200.773193,47.056217,0,17.187496,12.5,12.5,91.408725,0,47.056217,0,"0",0.877118,10592,21.130802,0,0,4,16.000022,32,32,0,0,8847360000,1769474405,3538944000,14745600,0,7,0,302747003,6481888,3538944114,14745603,0,0,941.124344,188.225125,47.056219,200.773233,0,99,222074499,112435200,13897254768,10740623639,113246208000,0,0,56623104000,0,0,0,0,0,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",4880793600,16845205046,16232832279,0,56623104000,0,16161177600,0,1769472000,77871513600,3730636800,0,0,0,0,0,0,3538944000,14745600,0,200.773193,0,1.535347,0,6.62499,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,144950779,143659671,3293590,3264382,1650890,1645090,1633478,1593139,72457289,71905936,71463190,80191531,3686400,3686400,3686400,3686400,884736000,884736000,884736000,884736000,808361665,812545830,809707935,814973340,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,884736018,884736018,884736016,884736016,3686400,3686400,3686400,3686401,19205458708,0,0,3538944000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,0,460800,14745600,4880793600,15623036152,612375024,2211840000,110592000,0,0,110592000,460800,19200077552,NA,14400,55756800,0,0,0,0,0,0,0,3538944000,14745600,6635520000,1658880000,3428352000,14284800,0,0,8847360000,1769474258,3706851455,14745704,0,0,0.430869,2.241829,120,120,1,32,32,1,22,8192,0
"272",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu_sharedmem_uncoalesced",3,4096,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.960123,0.253983,NA,5.953531,23.814124,99.960123,0.253983,2.453153,1.699717,0.705294,0,0,0,4.879642,69.679937,190.512996,47.628249,0,17.187497,12.5,12.5,90.06607,0,47.628249,0,"0",0.877041,11296,21.129508,0,0,4,16.000019,32,32,0,0,10737418240,2147486213,4294967296,16777216,0,9,0,440030956,6136250,4294967368,16777224,0,0,952.56498,190.513224,47.62825,190.513086,0,107,269446297,136314880,16873869364,13034022156,137438953472,0,0,68719476736,0,0,0,0,0,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",5922357248,20450806807,19707884483,0,68719476736,0,19595788288,0,2147483648,94506057728,4513071104,0,0,0,0,0,0,4294967296,16777216,0,190.512996,0,1.534316,0,6.615897,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,225157489,208036412,3029339,3159629,1516394,1572185,1574276,1580799,112543312,104047812,104747725,104196927,4194304,4194304,4194304,4194304,1073741824,1073741824,1073741824,1073741824,967335450,962496525,964717397,967412648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1073741840,1073741840,1073741844,1073741844,4194304,4194304,4194305,4194304,23321592384,0,0,4294967296,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,5922357248,18957151645,742913930,2684354560,134217728,0,0,134217728,524288,23315598164,NA,16384,67633152,0,0,0,0,0,0,0,4294967296,16777216,8053063680,2013265920,4160749568,16252928,0,0,10737418240,2147486391,4500948427,16777223,0,0,0.469455,2.699018,128,128,1,32,32,1,22,8192,0
"273",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu_sharedmem_uncoalesced",3,4352,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.980598,0.254162,NA,5.954748,22.417875,99.980598,0.254162,2.450786,1.7,0.70525,0,0,0,4.411568,82.44044,179.343007,47.637986,0,17.187496,12.5,12.5,90.868358,0,47.637986,0,"0",0.877058,12000,21.129525,0,0,4,16.000023,32,32,0,0,12879134720,2575830718,5151653888,18939904,0,2,0,477074603,8706300,5151654050,18939917,0,0,952.75973,190.552225,47.637988,179.34313,0,19,323116612,163356672,20225926133,15632641380,164852924416,0,0,82426462208,0,0,0,0,0,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",7102464000,24509085311,23618283544,0,82426462208,0,23485480960,0,2575826944,113355325440,5397872640,0,0,0,0,0,0,5151653888,18939904,0,179.343007,0,1.535969,0,NA,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,247462824,229026565,4319757,4399765,2157592,2198058,2191104,2203337,123715276,114478483,115939167,113275746,4734976,4734976,4734976,4734976,1287913472,1287913472,1287913472,1287913472,1165305758,1171961069,1172892238,1172572294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1287913492,1287913492,1287913492,1287913492,4734976,4734981,4734976,4734980,27955925104,0,0,5151653888,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,0,591872,18939904,7102464000,22725527077,890802015,3219783680,160989184,0,0,160989184,591872,27951977891,NA,18496,81086464,0,0,0,0,0,0,0,5151653888,18939904,9659351040,2414837760,4990664704,18348032,0,0,12879134720,2575830620,5392998229,18939941,0,0,0.5048,3.233718,136,136,1,32,32,1,22,8192,0
